排名,name,adname,type,rating,cost,性价比
931,豪客来牛排(杭州文三颐高数码城餐厅),西湖区,餐饮服务;外国餐厅;西餐厅(综合风味)|餐饮服务;外国餐厅;牛扒店(扒房),4.6,77,1.0558
932,串小二鲜货烧烤.龙虾风暴,萧山区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558
933,壹品轩·东坡家宴(西湖店),上城区,餐饮服务;中餐厅;中餐厅,4.5,77,1.0329
934,豪客来牛排(杭州天空之翼餐厅),上城区,餐饮服务;外国餐厅;牛扒店(扒房),4.5,77,1.0329
935,豪客来牛排(杭州天阳D32餐厅),拱墅区,餐饮服务;外国餐厅;牛扒店(扒房),4.5,77,1.0329
936,江南龙虾纸包鱼(滨江宝龙店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.5,77,1.0329
937,豪客来牛排(杭州临平银泰城餐厅),临平区,餐饮服务;外国餐厅;西餐厅(综合风味),4.4,77,1.0099
938,老姑东北人(立涛园店),萧山区,餐饮服务;中餐厅;东北菜,4.9,78,1.1214
939,老秦凉都黄牛肉馆(滨江总店),滨江区,餐饮服务;中餐厅;中餐厅,4.9,78,1.1214
940,王道小乐惠,滨江区,餐饮服务;中餐厅;中餐厅,4.7,78,1.0757
941,城子岭铁锅炖,萧山区,餐饮服务;中餐厅;中餐厅,4.7,78,1.0757
942,小牛滚滚贵州黄牛肉火锅(国芳天街店),上城区,餐饮服务;中餐厅;火锅店,4.7,78,1.0757
943,费大厨辣椒炒肉(龙湖杭州上城天街店),上城区,餐饮服务;中餐厅;中餐厅,4.6,78,1.0528
944,整点东北菜儿,萧山区,餐饮服务;中餐厅;东北菜,4.6,78,1.0528
945,不万能先生·市井牛肉火锅(武林总店),拱墅区,餐饮服务;中餐厅;火锅店,4.6,78,1.0528
946,财多多烧烤小排档·烧烤·小龙虾,萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.5,78,1.0299
947,虞记小龙虾大闸蟹(育才路店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,78,1.0299
948,八合田鲜切牛肉烤肉自助(杭州五福天虹购物中心店),上城区,餐饮服务;中餐厅;中餐厅,4.4,78,1.007
949,蔡澜港式点心(杭州嘉里中心店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.4,78,1.007
950,开化食府(新塘路店)(暂停营业),上城区,餐饮服务;中餐厅;中餐厅,4.7,79,1.0726
951,玖十八烤鱼酒馆·龙虾·烧烤(芳塘店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,79,1.0726
952,四灶儿·地道杭帮菜(西湖景区·吴山广场店),上城区,餐饮服务;中餐厅;中餐厅,4.7,79,1.0726
953,四灶儿·地道杭帮菜(和平德信店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,79,1.0726
954,蔡奋斗·老火锅(杭州首店),上城区,餐饮服务;中餐厅;火锅店,4.7,79,1.0726
955,幺妹鱼庄(元成时代广场店),钱塘区,餐饮服务;中餐厅;四川菜(川菜),4.7,79,1.0726
956,张大厨老坛柠檬鱼,上城区,餐饮服务;中餐厅;中餐厅,4.6,79,1.0497
957,忆浙西·浙西农家菜(龙岗店),临安区,餐饮服务;中餐厅;安徽菜(徽菜),4.6,79,1.0497
958,姜胖胖韩式自助烤肉(庆春银泰店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,79,1.0269
959,杭百味·精选江浙菜(虎跑店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,79,1.0269
960,厨创东北老家(信义坊),拱墅区,餐饮服务;中餐厅;东北菜,4.5,79,1.0269
961,缦云里花园餐厅(秦望水街店),富阳区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,79,1.0269
962,阿英川菜馆(丰潭路店),拱墅区,餐饮服务;中餐厅;四川菜(川菜),4.8,80,1.0923
963,刘老根·东北烧烤酒场(闻涛观潮店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.8,80,1.0923
964,老秦凉都黄牛肉馆(星耀城店),滨江区,餐饮服务;中餐厅;中餐厅,4.8,80,1.0923
965,躲姨家火锅,滨江区,餐饮服务;中餐厅;火锅店,4.7,80,1.0695
966,摆笼酸菜鱼庄·精品川菜(荣星名座店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,80,1.0695
967,川味观(凤起店),拱墅区,餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;四川菜(川菜),4.7,80,1.0695
968,巴渝川菜(秋涛路店),上城区,餐饮服务;中餐厅;中餐厅,4.7,80,1.0695
969,付小姐在成都(滨江店),滨江区,餐饮服务;中餐厅;火锅店,4.7,80,1.0695
970,吃饭皇帝大·土家民族菜(龙湖天街店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,80,1.0695
971,吃饭皇帝大·土家民族菜(城西银泰城店),拱墅区,餐饮服务;中餐厅;湖南菜(湘菜),4.7,80,1.0695
972,吃饭皇帝大·土家民族菜(龙湖下沙天街店),钱塘区,餐饮服务;中餐厅;中餐厅,4.7,80,1.0695
973,吃饭皇帝大·土家民族菜(西溪印象城A座店),余杭区,餐饮服务;中餐厅;中餐厅,4.7,80,1.0695
974,兴玉东北烧烤东北菜(新时代陶瓷店),西湖区,餐饮服务;中餐厅;东北菜,4.7,80,1.0695
975,宽马记·热鲜牛肉海鲜火锅(余杭店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.7,80,1.0695
976,小满烧鸟·居酒屋(杭州之翼店),上城区,餐饮服务;外国餐厅;日本料理,4.7,80,1.0695
977,火柚星球·农场餐厅,西湖区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,80,1.0695
978,红星路·成都烤鱼(万达步行街店),拱墅区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,80,1.0468
979,新太二·鲜料川菜(杭州大悦城分店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
980,壹只鸡煲馆(杭州首店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
981,侯师傅热炒店(杭州湖滨in77店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
982,碧湖小馆(象山国际店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
983,马丫东北饭儿(浙商财富中心店),西湖区,餐饮服务;中餐厅;东北菜,4.6,80,1.0468
984,马丫东北饭儿(临平店),临平区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
985,蘭记牛府贵州黄牛肉火锅(中山中路店),上城区,餐饮服务;中餐厅;火锅店,4.6,80,1.0468
986,一个串说(万泰城店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
987,赶海去·海鲜烧烤小酒馆·团建·露营(萧山店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
988,戒指龙虾.小龙虾.烧烤(下沙一店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
989,戒指龙虾·小龙虾·烧烤(九堡格畈店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
990,朱小喜龙虾馆(金莱店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.6,80,1.0468
991,太二酸菜鱼(杭州万象城店),上城区,餐饮服务;中餐厅;火锅店,4.5,80,1.024
992,太二酸菜鱼(杭州东站万象汇店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.5,80,1.024
993,太二酸菜鱼(杭州龙湖紫荆天街店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,80,1.024
994,有牛在鲜潮汕牛肉火锅(城北招商花园城店),临平区,餐饮服务;中餐厅;火锅店,4.5,80,1.024
995,戒指龙虾·小龙虾·烧烤(天润中心店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,80,1.024
996,戒指龙虾(大江东店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,80,1.024
997,太二酸菜鱼(杭州嘉里中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.4,80,1.0013
998,太二酸菜鱼(杭州滨江银泰店),滨江区,餐饮服务;中餐厅;四川菜(川菜),4.4,80,1.0013
999,Wagas沃歌斯(杭州城西银泰WA店),拱墅区,餐饮服务;外国餐厅;西餐厅(综合风味),4.4,80,1.0013
1000,李氏龙虾(九堡家苑三区店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.4,80,1.0013
1001,周姐焦烤鸡架·东北烧烤夜宵(隆和国际店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.8,81,1.0892
1002,带你去趟佳木斯·非遗烧烤(杭州首店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,81,1.0666
1003,永梅衢州菜(刀茅巷店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,81,1.0666
1004,大陈小院,西湖区,餐饮服务;中餐厅;中餐厅|体育休闲服务;体育休闲服务场所;体育休闲服务场所,4.7,81,1.0666
1005,舒家大院老火锅(杭州市滨江区宝龙城店),滨江区,餐饮服务;中餐厅;火锅店,4.7,81,1.0666
1006,堂前屋后·开化山里菜(凯旋店),上城区,餐饮服务;中餐厅;中餐厅,4.6,81,1.0439
1007,吴记·寻味江南,上城区,餐饮服务;中餐厅;中餐厅,4.6,81,1.0439
1008,小红砂锅(三根桥店),富阳区,餐饮服务;中餐厅;中餐厅,4.6,81,1.0439
1009,蚂蚁洞烤肉料理(杭州亚奥万象天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,81,1.0439
1010,老底子饭盒烤肉·东北菜·东北烧烤(原凤山路店),上城区,餐饮服务;外国餐厅;外国餐厅,4.5,81,1.0212
1011,原始烤肉·齐齐哈尔(杭州首店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,81,0.9985
1012,望江门烧烤(秋涛北路店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.1,81,0.9304
1013,大俺徽地锅鸡(乐创城店),萧山区,餐饮服务;中餐厅;中餐厅,3.8,81,0.8623
1014,张功馆·地道桐庐菜(钱潮店),上城区,餐饮服务;中餐厅;中餐厅,4.7,82,1.0636
1015,旷野听风不想上班(奥体店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,82,1.0636
1016,陈记饭店(八卦新村店),上城区,餐饮服务;中餐厅;浙江菜,4.7,82,1.0636
1017,府上家宴·百年浙菜(美上店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,82,1.0636
1018,晚酒·阿英川菜馆(一店),拱墅区,餐饮服务;中餐厅;四川菜(川菜),4.7,82,1.0636
1019,宴三衢·初味·衢州菜(西湖店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,82,1.0636
1020,小牛家村·贵州黄牛肉火锅(梦想小镇店),余杭区,餐饮服务;中餐厅;火锅店,4.7,82,1.0636
1021,玖十八烤鱼酒馆·龙虾·烧烤(奥莱金街店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,82,1.0636
1022,木屋烧烤(江干天虹店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,82,1.041
1023,蚝当家·海鲜龙虾烧烤(文二路店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,82,1.041
1024,瑔记·台州小馆·小龙虾(杭州首店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,82,1.041
1025,木屋烧烤(上城平安金融中心店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,82,1.0184
1026,头牌·鹤岗烧烤东北菜(文三店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.5,82,1.0184
1027,何记皖北地锅鸡(良诸店),余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,82,0.9957
1028,姐妹徽菜馆,富阳区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,82,0.9957
1029,洞氮胡记羊肉馆·烧烤·烤全羊(天虹店),上城区,餐饮服务;中餐厅;火锅店,4.4,82,0.9957
1030,丫头烧烤王,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,82,0.9957
1031,湘香蒸菜馆(湘湖路店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.9,83,1.1059
1032,老秦凉都黄牛肉馆(萧山店),萧山区,餐饮服务;中餐厅;中餐厅,4.9,83,1.1059
1033,成都遇见你·串串吧(萧山店),萧山区,餐饮服务;中餐厅;火锅店,4.7,83,1.0608
1034,赵九记呱呱老火锅(EFC欧美广场店),余杭区,餐饮服务;中餐厅;火锅店,4.7,83,1.0608
1035,马丫东北饭儿(滨江文苑大厦店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,83,1.0608
1036,小杨小黄鱼烧烤.龙虾(中赢康康谷店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,83,1.0608
1037,胖哥俩肉蟹煲(杭州天虹店),上城区,餐饮服务;快餐厅;肯德基,4.6,83,1.0382
1038,匠小灶·江浙菜(西湖·定安路店),上城区,餐饮服务;中餐厅;中餐厅,4.6,83,1.0382
1039,小舅妈社区老火锅(滨江天街店),滨江区,餐饮服务;中餐厅;火锅店,4.6,83,1.0382
1040,柴米夫妻老川菜·小龙虾(华中路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,83,1.0382
1041,厨创东北大厨(奥体印象城店),萧山区,餐饮服务;中餐厅;东北菜,4.5,83,1.0156
1042,特色碳烤羊腿·龙虾,西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,83,1.0156
1043,小洋哥东北大油边儿-小龙虾(拱墅店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,83,1.0156
1044,皖北地锅鸡(锦城街店),余杭区,餐饮服务;中餐厅;中餐厅,4.3,83,0.9705
1045,广东脆皮鸡煲(滨盛路店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,84,1.0579
1046,吃饭皇帝大·土家民族菜(印力汇德隆杭州奥体印象城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜)|餐饮服务;冷饮店;冷饮店,4.7,84,1.0579
1047,潘家东北烧烤火锅,拱墅区,餐饮服务;中餐厅;火锅店,4.7,84,1.0579
1048,寿司郎(萧山万象汇店),萧山区,餐饮服务;外国餐厅;日本料理,4.7,84,1.0579
1049,NDORA恩哚啦西餐厅,萧山区,餐饮服务;外国餐厅;外国餐厅,4.7,84,1.0579
1050,肉肉大米(杭州万象城店),上城区,餐饮服务;外国餐厅;日本料理,4.6,84,1.0354
1051,狐狸爱上椰子鸡(上城天虹店),上城区,餐饮服务;中餐厅;火锅店,4.6,84,1.0354
1052,一峤·Singapore浓汤蝦面,萧山区,餐饮服务;中餐厅;中餐厅,4.6,84,1.0354
1053,牛小花秘制炭火烤牛肉(新塘路景芳店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,84,1.0354
1054,厨创东北小酒馆(EFC新店),余杭区,餐饮服务;中餐厅;东北菜,4.6,84,1.0354
1055,趣东北·烤肉火锅·放题自助(D32店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,84,1.0129
1056,小两口大排挡,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,84,1.0129
1057,老秦凉都黄牛肉馆(市心北路店),萧山区,餐饮服务;中餐厅;中餐厅,4.9,85,1.1
1058,寄畅興·百年蟹黄面·非遗杭帮菜(西湖庭院景观店),上城区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0327
1059,王翁记石锅翅·乳鸽专门店,上城区,餐饮服务;快餐厅;快餐厅,4.6,85,1.0327
1060,徽姐姐徽菜·臭鳜鱼(潮王路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0327
1061,焰请烤肉铺子(杭州天虹购物中心店),上城区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0327
1062,三两好友深夜食堂小龙虾·烤乳猪·罗氏虾(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0327
1063,山葵村烤肉(滨江星光大道店),滨江区,餐饮服务;外国餐厅;外国餐厅,4.6,85,1.0327
1064,李氏龙虾烧烤烤鱼(缔逸城商业街店),余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,85,1.0327
1065,豪尚豪牛排馆(凤起店),拱墅区,餐饮服务;外国餐厅;牛扒店(扒房),4.5,85,1.0102
1066,徽馆.无为土菜馆(万和店),萧山区,餐饮服务;中餐厅;安徽菜(徽菜),3.6,85,0.8082
1067,叶老头碳炉草本鸡煲(杭州滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.8,86,1.0748
1068,陈先进鱼馆(凤起店),上城区,餐饮服务;中餐厅;中餐厅,4.7,86,1.0524
1069,白乐天毛肚火锅店,萧山区,餐饮服务;中餐厅;火锅店,4.7,86,1.0524
1070,点都德(杭州中心店),拱墅区,餐饮服务;中餐厅;广东菜(粤菜),4.7,86,1.0524
1071,点都德(滨江银泰店),滨江区,餐饮服务;快餐厅;快餐厅,4.7,86,1.0524
1072,点都德(城西银泰城店),拱墅区,餐饮服务;快餐厅;快餐厅,4.7,86,1.0524
1073,点都德(奥体印象城店),萧山区,餐饮服务;中餐厅;广东菜(粤菜),4.7,86,1.0524
1074,江浙荟(杭州湖滨in77店),上城区,餐饮服务;中餐厅;中餐厅,4.6,86,1.03
1075,洞庭3000里·乡野湖南菜(杭州中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,86,1.03
1076,凯旋烧烤(建国北路),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,86,1.03
1077,泉水羊肉炉烧烤龙虾(西田城店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,86,1.0076
1078,小明家烤羊吧盱眙龙虾,滨江区,餐饮服务;中餐厅;火锅店,4.5,86,1.0076
1079,黄龙海鲜大排档(三墩店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.8,87,1.0721
1080,四灶儿·地道杭帮菜(望江店),上城区,餐饮服务;中餐厅;中餐厅,4.7,87,1.0497
1081,山城兄弟·重庆江湖菜·黑金店,拱墅区,购物服务;购物相关场所;购物相关场所|餐饮服务;餐饮相关场所;餐饮相关,4.7,87,1.0497
1082,虾儿清清小龙虾烧烤(星澜里店),滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,87,1.0497
1083,赵姑娘海鲜大排档·梭子蟹·烧烤(杭州总店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,87,1.0497
1084,很久以前羊肉串(杭州来福士店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,87,1.0274
1085,苏小蟹·蟹黄面(西溪湿地博物馆店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,87,1.0274
1086,小杨小黄鱼超人龙虾(景芳店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,87,1.0274
1087,狂野牛牛·岩烤牛排西餐厅(亚奥万象天地店),萧山区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,87,1.0051
1088,忆香缘千衢菜妈妈味(东港路店),临平区,餐饮服务;快餐厅;快餐厅,4.4,87,0.9827
1089,盱眙战友龙虾(余杭店),余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,87,0.9827
1090,长风源·寻衢味(20年老店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.7,88,1.0471
1091,新周记·巷子里的江南味(金龙财富店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,88,1.0471
1092,自贡盐帮菜,拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,88,1.0471
1093,点都德(杭州湖滨in77店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.7,88,1.0471
1094,大鱼徽州·皖南家宴(东站德信店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.7,88,1.0471
1095,卢家·皖掌柜(杭州首店),拱墅区,餐饮服务;中餐厅;安徽菜(徽菜),4.7,88,1.0471
1096,大鱼徽州·皖南家宴(星光总店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,88,1.0471
1097,蛙小侠(银隆B座店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,88,1.0248
1098,大鱼徽州·皖南家宴(文二店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,88,1.0248
1099,马氏脉舟东北清真菜(文一路店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.6,88,1.0248
1100,李百蟹·湖景蟹黄面·望湖楼(西湖断桥店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.6,88,1.0248
1101,凹凹板正一把串·深夜食堂,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,88,1.0248
1102,品蝦居小龙虾大闸蟹,拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,88,1.0248
1103,肆野集·猛火菜·露营烧烤·啤酒,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,88,1.0025
1104,钱塘串局烧烤,上城区,餐饮服务;中餐厅;中餐厅,4.4,88,0.9803
1105,李记烧烤龙虾馆(清泰商务楼店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,3.8,88,0.8466
1106,金匠寿司(宝龙城店),滨江区,餐饮服务;外国餐厅;日本料理,4.8,89,1.0667
1107,大塘集美蛙鱼头·冷锅鱼(钱江世纪城店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,89,1.0445
1108,刘老根·东北烧烤酒场(子夜广场店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,89,1.0445
1109,戒指龙虾(余杭店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.7,89,1.0445
1110,小马烧烤,上城区,餐饮服务;中餐厅;中餐厅,4.6,89,1.0223
1111,福临潮汕牛档·鲜烤牛肉·沙茶火锅·牛腩饭·烧烤,萧山区,餐饮服务;中餐厅;中餐厅,4.6,89,1.0223
1112,光头龙虾(丁桥店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,89,1.0223
1113,小南门龙虾(天润店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,89,1.0223
1114,宽马记大排档·热鲜牛肉海鲜火锅(杭州首店),富阳区,餐饮服务;中餐厅;火锅店,4.8,90,1.0641
1115,环球渔市,余杭区,餐饮服务;中餐厅;海鲜酒楼,4.8,90,1.0641
1116,潮来福潮汕牛肉店(元华旺座中心店),上城区,餐饮服务;中餐厅;潮州菜,4.7,90,1.0419
1117,张功馆·地道桐庐菜(景芳店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,90,1.0419
1118,风炉故事·遂昌山野土菜(凯旋路店),上城区,餐饮服务;中餐厅;中餐厅,4.7,90,1.0419
1119,风炉故事·遂昌山野土菜(杭州首店),上城区,餐饮服务;中餐厅;中餐厅,4.7,90,1.0419
1120,杭州酒家(庆春路店),上城区,餐饮服务;中餐厅;中餐厅,4.7,90,1.0419
1121,晚酒·阿英川菜馆(解百店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.7,90,1.0419
1122,齐庆·美蛙鱼头(EFC欧美广场店),余杭区,餐饮服务;中餐厅;火锅店,4.7,90,1.0419
1123,赵美丽.重庆社区火锅(EFC欧美广场店),余杭区,餐饮服务;中餐厅;火锅店,4.7,90,1.0419
1124,大川先生·龙虾·川菜(石灰坝店),拱墅区,餐饮服务;中餐厅;四川菜(川菜),4.7,90,1.0419
1125,岳无鸡·鲜切广东脆皮鸡煲(中南未来里店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.7,90,1.0419
1126,十八道东北菜?芳达烧烤东北菜 (中赢康康谷店),滨江区,餐饮服务;中餐厅;东北菜,4.7,90,1.0419
1127,叶老头碳炉草本鸡煲(杭州萧山店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,90,1.0419
1128,宽马记大排档·热鲜牛肉海鲜火锅(临安店),临安区,餐饮服务;中餐厅;火锅店,4.7,90,1.0419
1129,RayPub暗光(中河店),上城区,体育休闲服务;娱乐场所;酒吧|餐饮服务;咖啡厅;咖啡厅,4.7,90,1.0419
1130,味舵主重庆火锅(明星路店),萧山区,餐饮服务;中餐厅;火锅店,4.6,90,1.0198
1131,潮汕叶记鲜牛肉火锅(华星时代广场店),西湖区,餐饮服务;中餐厅;火锅店,4.6,90,1.0198
1132,肥猫·小龙虾·鲜货烧烤·炒菜大排档(杭州滨江区),滨江区,餐饮服务;中餐厅;中餐厅,4.6,90,1.0198
1133,老城区烧烤小酒馆·小龙虾(西湖店),上城区,餐饮服务;中餐厅;中餐厅,4.5,90,0.9976
1134,KING KU卿古·烤肉大师(501城市广场店),上城区,餐饮服务;中餐厅;中餐厅,4.3,90,0.9533
1135,滋味渊·匠心桐庐菜(景芳店),上城区,餐饮服务;中餐厅;浙江菜,4.7,91,1.0394
1136,杭州宴·杭州菜(火车东站店),上城区,餐饮服务;中餐厅;中餐厅,4.7,91,1.0394
1137,伊家鲜?宴请?小宴席(湖州街总店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,91,1.0394
1138,李白图书馆餐厅?杭帮菜名店(九堡店),上城区,餐饮服务;中餐厅;中餐厅,4.7,91,1.0394
1139,三登客江鲜(永福店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.7,91,1.0394
1140,鹤之乡·齐齐哈尔烤肉(秋涛路店),上城区,餐饮服务;中餐厅;中餐厅,4.6,91,1.0173
1141,费大厨辣椒炒肉(金沙天街店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,91,1.0173
1142,淳安县潮汕牛肉馆,淳安县,餐饮服务;中餐厅;中餐厅,4.5,91,0.9952
1143,玺炖·中国铁锅炖(萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.4,91,0.9731
1144,虾客行小龙虾(西湖弄店),桐庐县,餐饮服务;中餐厅;中餐厅,4.4,91,0.9731
1145,六丁火烤肉(杭州首店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,92,1.0369
1146,大宅院(西溪路),西湖区,餐饮服务;中餐厅;中餐厅,4.7,92,1.0369
1147,黄记老厨·传统杭帮菜(清泰街店),上城区,餐饮服务;中餐厅;浙江菜,4.6,92,1.0149
1148,张笨笨四川火锅(滨江天街店),滨江区,餐饮服务;中餐厅;火锅店,4.6,92,1.0149
1149,舟舢海鲜小馆·舟山小海鲜(西湖店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.6,92,1.0149
1150,四灶儿·地道杭帮菜(鼓楼二店),上城区,餐饮服务;中餐厅;中餐厅,4.5,92,0.9928
1151,芙蓉霄·湘(杭州首店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.4,92,0.9707
1152,望江门小龙虾(杭州旗舰店),上城区,餐饮服务;中餐厅;中餐厅,4.4,92,0.9707
1153,中国凉都黄牛肉馆,余杭区,餐饮服务;中餐厅;中餐厅,4.8,93,1.0565
1154,新周记·巷子里的江南味(庆春店),上城区,餐饮服务;中餐厅;浙江菜,4.7,93,1.0345
1155,重庆正宗万州烤鱼(萧山006成智店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,93,1.0345
1156,COMMUNE幻师(远洋乐堤港B区店),拱墅区,体育休闲服务;娱乐场所;酒吧|餐饮服务;外国餐厅;西餐厅(综合风味),4.7,93,1.0345
1157,COMMUNE幻师(EFC欧美广场店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.7,93,1.0345
1158,不老里·杭州本地菜(西湖长生路店),上城区,餐饮服务;中餐厅;浙江菜,4.6,93,1.0125
1159,小笨鸡潮汕煲店(杭州首店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,93,1.0125
1160,趣东北齐齐哈尔家庭烤肉,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,93,1.0125
1161,COMMUNE幻师(杭州湖滨in77店),上城区,体育休闲服务;娱乐场所;酒吧|餐饮服务;中餐厅;中餐厅,4.6,93,1.0125
1162,西西梨Brunch&Lounge(杭州湖滨88店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,93,0.9905
1163,虾老大深夜食堂·焗海鲜·小龙虾(八方城店),余杭区,餐饮服务;中餐厅;中餐厅,4.2,93,0.9244
